uservip_degree,timestamp,content,opername,upcount
3,105,我爱撒贝宁,Yu Wang,0
1,105,撒贝宁老师 是灵魂哈哈哈哈😂,,2
0,105,双北合体！小撒真的超适合这个节目！,,0
1,105,双北合体了,루한 🌚,0
0,105,给双北排面！！！,○,2
0,105,第三季回来的,网众财税梁会计-18933445218,0
4,105,双北 双北,,0
0,105,撒贝宁老师 是灵魂哈哈哈哈😂,将离.,0
0,105,深深深深深深深深深深深深深,mumu,0
1,105,撒老师终于来了,,1
0,105,双北cp给我🔒,不胖十斤不改网名😕〃,0
0,105,撒撒！！！！！,溺。,1
0,105,哈哈哈哈哈哈哈哈,日寸青争,0
6,105,撒撒！！！！！！,,0
0,105,给双北排面！！！,小林子,0
1,105,打工人 : 丞丞,秋伊,0
0,105,啊啊啊啊，没等到明侦六却等到了双北[喜欢][喜欢][喜欢],歸$離,0
0,105,看了第一季和第三季的法学生还是来看第二季了，,绮梦,0
0,105,双北合体爱了爱了,沁,0
1,105,徐灵菱,,0
4,105,徐律徐律 疯狂打call,,0
0,105,双北合体了,晓人间.,0
0,105,来看看深深深,,0
0,105,双北合体了,阿柏怪,1
1,105,芳心纵火犯好帅啊啊啊啊,,0
5,105,双北cp给我🔒,,1
4,105,双北合体！小撒真的超适合这个节目！,,0
5,105,撒撒排面来了！！,A有钱,2
3,105,我撒还是那个我撒,颓靡无声🎀,16
1,105,双北绝了,,0
2,105,双北什么时候去录明侦！,棉花糖,7
1,105,双北大旗摇起来,,1
0,105,VIP :双北合体了,北川鹤,0
4,105,双北,,0
0,105,撒撒排面来了！！,？,0
4,105,双北排面,,1
0,105,双北排面,糖醋猫猫虫,0
0,105,撒老师可是高材生,,0
0,105,又回来看offer了,三川,0
0,105,从第三季来的,1,0
4,105,何老师也是保送生,,0
0,105,双北 双北,星月奈子/.,0
0,105,VIP :双北合体了,刚好钟意,0
0,105,哇 双北cp,清风霁月:),0
1,105,双北合体了,,0
6,105,撒撒好帅😍,,0
0,105,徐律！！！！！！,奶糖啊╮,0
2,105,太喜欢这一季的成员啦！,阳光点点,2
1,105,双北合体了,狂妄少女,0
0,105,双北合体了,.,1
4,105,双北！,,1
1,105,深深 我来啦,汇润烟酒行@羽儿（品质保证）,0
0,105,撒撒排面来了！！,小香懿吖i,0
0,105,双北合体了,清风霁月:),0
0,105,徐律,柠染z,0
0,105,撒老师瘦了,蜡笔小心眼子ㅤㅤ,0
0,105,给双北排面！！！,北川鹤,0
0,105,啊啊啊撒老师和何老师好可爱,Sarah,0
0,105,双北！！！！！赛高,何柒柒,0
0,105,双北合体了,,1
4,105,我太爱他俩了,,1
1,105,撒老师瘦了,H.,0
3,105,双北合体爱了爱了,,1
4,105,看撒来了！！！！请他来就对了！！！,,0
0,105,哈哈哈哈哈哈哈,将离.,0
0,105,双北同框[厉害][锦鲤][锦鲤][锦鲤],卓林,0
1,105,双北！！！！！,,0
0,105,撒老师终于来了,热爱,0
0,105,可以看到深深了,欣宝宝,0
1,105,VIP :双北cp给我🔒,狂妄少女,0
0,105,这一期的成员特别好,葡萄汁儿,0
0,105,撒撒和何老师！！双北,Sarah,0
4,105,哈哈哈哈哈哈,WIFI没密码才是好邻居,0
6,105,双北！！！！！,,1
0,105,双北！！！！！,将离.,0
3,105,深深 我来啦,兰花.,0
5,105,哈哈哈哈哈哈哈，芳心纵火犯我来了哈哈哈哈哈哈哈,,0
1,105,撒撒排面来了！！,H.,1
0,105,撒老师终于来了,清风霁月:),0
0,105,丞丞我来啦！,,1
0,105,双北合体！小撒真的超适合这个节目！,追着太阳☆奔跑,1
3,105,撒老师牛逼,,2
6,105,这会儿深深跟丞丞就认识了吗？,,0
0,105,双北合体了,星月奈子/.,0
5,105,哇 双北cp,,0
1,105,深深 我来啦,a涵淇,0
0,105,看了第三季重温第二季，想念何老师,   n_n,0
0,105,撒老师来了，咋上一季没来,ten,0
0,105,第三季回来的,🐯,0
0,105,来看丞丞,笙情,0
4,105,来看丞丞,,0
6,105,打工人 : 啊啊啊！！我最爱的双北！！！,,0
2,105,深深 我来啦,棉花糖,1
3,105,双北排面,,1
0,105,我喜欢撒贝宁,曾丹,0
4,105,双北！！！！！赛高,,0
0,105,双北合体了,Sarah,0
0,105,弹幕呢,,0
0,105,好久没看到撒撒了,哎呀。,0
1,105,这一季嘉宾有意思多了,zhuzhutuo13,0
3,105,工友们 来找略嘛,,0
0,105,我是看了3之后再想刷一遍第二季的,翰克广告工作室 ,0
0,105,双北什么时候去录明侦！,POI.,0
5,105,双北！！！！！！！！！,鹿鸣や,0
0,105,2022年1月30日才来看，不迟吧,该账号已注销,1
6,105,工龄比我还大哈哈哈哈,,0
0,105,你就是我心动的原因,,0
0,105,双北！！！！我又快乐了,Dormiveglia.,0
0,105,双北狂喜,UNIVERSEWL,0
3,105,双北合体了,,0
0,105,双北cp给我🔒,星月奈子/.,0
3,105,哇，九九年我刚出生,,1
5,105,怎么没有人呢？光冲我何和撒撒双北组合这季都追定了,,1
5,105,巧了 我刚好21岁,,0
0,105,哈哈哈哈哈哈哈，芳心纵火犯我来了哈哈哈哈哈哈哈,,1
0,105,深深 我来啦,,0
3,105,有没有从第一季跟过来的,暮雨潇潇,6
1,105,撒撒牙都笑掉了哈哈哈哈哈哈,xxxx.,1
3,105,我99年刚出生,,4
0,105,我的范丞丞啊,窒息.,0
0,105,来看丞丞,,0
0,105,我太爱他俩了,OId Iove,0
0,105,徐律徐律 疯狂打call,sunny☀,0
6,105,撒撒,,0
4,105,深深棒棒^0^,更更更,0
0,105,突然感觉像是在看明侦哈哈哈,东走,0
0,105,双北！！！！！,,1
0,105,深深妈妈来看你了,愿岁月静好,0
0,105,突然感觉像是在看明侦哈哈哈,独木舟,0
0,105,哇 双北cp,星月奈子/.,0
4,105,撒老师的工龄是我的年龄,,1
3,105,双北cp给我🔒,柒月、憶🍁,0
0,105,双北合体了,德云社在逃捧哏,0
0,105,河北地大生前来报到,,0
0,105,丞丞我來啦~~,星晨,0
0,105,99年我才出生🤭,Pizrin.,0
0,105,双北！！！！！,星月奈子/.,0
0,105,深深  我来了,,0
0,105,我来二刷啦！！来看深深宝贝啦,Sarah,0
2,105,还是那个撒哈哈哈哈哈,Wei  Janet嘉嘉,0
3,105,高材生怎么来做明星了,,0
0,105,深深 我来啦,,1
1,105,深深！！！！！！,,0
3,105,我能说我也是饱送生吗，因为妈妈每天都会把我喂饱在上学,兰花.,0
0,105,VIP :双北啊啊啊啊啊啊啊,德云社在逃捧哏,0
3,105,双北合体了,,0
0,105,双北！,правда,0
0,105,对比第三季的主持那个主持真的不行。还是喜欢何老师。,仐,0
5,105,双北CP,Renaissance,2
0,105,深深小可爱,,0
1,105,深深  我来了,汇润烟酒行@羽儿（品质保证）,0
0,105,为双北来,星月奈子/.,0
3,105,喜欢双北,,2
0,105,巧了，我升幼儿园也是报送的,,0
2,105,巧了，我升幼儿园也是报送的,小玉呐小玉,1
0,105,巧了，我升幼儿园也是报送的,歸$離,0
6,105,北大还行撒贝宁,,1
1,105,双北啊啊啊啊啊啊啊,,0
0,105,哈哈撒撒可爱,贺朝夫斯基wan,0
3,105,双北！！！！我又快乐了,,0
0,105,我又来二刷offer2啦,Sarah,0
0,105,深深和双北！！！三厨狂喜！！！,,0
0,105,深深！！！！！！,,0
3,105,啊啊啊啊啊，我的双北和徐律,,1
3,105,深深！！！！！！,兰花.,0
0,105,工龄比我还大哈哈哈哈,Vincy,0
3,105,双北cp给我🔒,,0
0,105,中南财经政法大学,Newsfishman,0
0,105,VIP :小撒小撒！！！,一半天堂,0
1,105,还是我爱的双北CP,,0
0,105,深深 我来啦,安心。,0
0,285,超爱徐律,18楼的抹茶星冰乐,0
0,285,徐律太A了,,0
0,285,。。。。。）,Devotion Kun,0
5,285,徐律气场全开，无人能敌,,4
3,285,周深妈妈爱你,兰花.,0
0,285,这个怪罗翔吧,,0
4,285,小朋友震惊了,,6
0,285,这个怪罗翔吧,靠近你会脸红,0
0,285,学医的也劝慎入，哪个圈可以随便的,啊哈,9
0,285,徐律好久不见,星野,0
1,285,徐律出道啊,,1
1,285,徐律气场全开，无人能敌,,0
5,285,大律师好,神经蛙,0
0,285,还有徐律哎,WChangLe,0
0,285,法条太多了,,0
2,285,自卑开始,,1
0,285,徐律好漂亮啊！,糖糖,0
5,285,徐律徐律徐律,,2
5,285,徐律冲冲冲！！！！,SMN~~,0
0,285,哈哈哈哈哈哈都是喜欢的嘉宾啊,,1
0,285,学会计的也慎入,,1
4,285,劝人学法和劝人学医是一样的！都要天打雷劈 ！！,,0
0,285,哈哈哈哈劝退,,0
2,285,给我徐律师排面嗷嗷嗷,,0
1,285,还有徐律哎,,0
5,285,看到了徐律，血赚,佩佩,3
0,285,徐律好久不见,,0
6,285,徐律好漂亮啊！,🦋ྀི,0
5,285,一人血书求“好运来”做飞行嘉宾,,18
2,285,超爱00！！！！,byszd,11
3,285,超喜欢！！徐律师完全就是律政佳人啊！！！！,momo,3
4,285,太喜欢徐律了,*差不多♥先生*,3
0,285,徐律好久不见,糖糖,0
0,285,徐律我们爱你,,7
3,285,徐律好好看啊好有气质,,0
0,285,太帅了徐律,‭ ‭ ‭ ‭,0
0,285,徐律！,不善言辞.,0
0,285,一人血书求“好运来”做飞行嘉宾,瀞萂,0
3,285,不要再涨高😭,敏,1
4,285,好久不见,,0
3,285,太帅了徐律,,0
0,285,零零！,噜啦噜啦得,1
0,285,今年法硕分数真的绝了,花有重来日，人无再少年。,0
1,285, 徐律好好看,,0
0,285,法学真的慎入,YOloˇ,6
1,285,深深,汇润烟酒行@羽儿（品质保证）,0
0,285,一人血书求“好运来”做飞行嘉宾,,6
4,285,徐律好久不见,,1
3,285,什么时候弄个幼师的综艺，哈哈哈哈哈,,3
0,285,徐律太好看了啊啊啊,☞乔☜,16
0,285,其实法学真的很难找工作，综艺很厉害，因为都是牛人,榕倪,0
6,285,徐律好漂亮啊！,🍃 菲妮思🌴,5
2,285,徐律！！！[6周年],我不是肉肉,0
0,285,徐律气场全开，无人能敌,,0
4,285,欢迎,,0
0,285,徐律！！！,ylmyq,2
4,285,表白徐律[喜欢],,0
0,285,啊啊啊这期有徐律师超喜欢她,-,0
5,285,哈哈哈哈劝退,,0
0,285,俗话说得好，劝人学法，千刀万剐🤣,将离.,0
1,285,徐律太A了,,27
3,285,VIP :我太喜欢徐律了,,9
0,285,表白徐律[喜欢],,0
5,285,徐律，徐律,鱼,0
1,285,这几句话周深比范丞丞有料,,12
3,285,深深麻麻爱你噢,兰花.,0
0,285,徐律，啊啊啊啊啊,▇▇▇▇▇▇▇▇▇▇▇▇,0
0,285,徐律太A了,徐小闯,0
2,285,徐律爱了,,3
0,285,啊啊啊啊啊徐律,Skid,0
0,285,丞丞丞丞丞丞😍😍🍊🍊🌟🌟,易水寒int,3
4,285,徐律可是体制内的,萧让,1
4,285,我喜欢第一季的岳律师,,1
1,285,啊啊啊啊徐律！！！！,,2
6,285,喜欢徐律,,0
0,285,徐律气场全开，无人能敌,听说,0
0,285,徐律师，又见面啦[瑞思拜],月光拂面,0
1,285,好美,清风拂岸柳,0
3,285,居然把徐律都请来了👏👏👏,,3
0,285,学医的也劝慎入，哪个圈可以随便的,Stars、,0
1,285,00姐，我来啦,,0
1,285,哈哈哈哈劝退,,0
5,285,徐律出道啊,,5
2,285,超爱00！！！！,灿崽与仲夏,0
4,285,超喜欢！！徐律师完全就是律政佳人啊！！！！,😘🐼,0
0,285,迟了啊，已经入了啊,,0
4,285,徐律好美,,0
0,285,给我徐律师排面嗷嗷嗷,,1
1,285,哇，徐玲玲耶,🇨🇳 追梦人,0
5,285,徐律好美,,1
5,285,哈哈厉害,,0
0,285,不要再涨高😭,不爱可乐.,0
4,285,徐律好美,,1
1,285,欢迎徐律徐律徐律,,0
5,285,徐律也，让我对律师有了更高的评价。,ceres.,0
4,285,徐律好漂亮啊！,素年锦时,1
5,285,真的！！法学专业成绩暴涨 本来以为稳了的 结果被调剂到别的专业,yj,1
3,285,劝人学法和劝人学医是一样的！都要天打雷劈 ！！,,0
3,285,我太喜欢徐律了,妙妙无语,2
0,285,劝人学法 千刀万剐,我的来！,0
0,285,想到柴律了[捂脸offer],ª,0
0,285,范丞丞好白啊,易水寒int,2
1,285,00000000,,2
0,285,徐律太A了,Skid,0
0,285,学医的也劝慎入，哪个圈可以随便的,仲秋赴洛京,0
6,285,哇，徐律师,柳晨枫（niki）,0
0,285,吓到了,寒&临,0
4,285,徐律徐律,,1
1,285,深深浅浅深深,都要好好的,0
2,285,法律圈不好混，我走律师路的同学都秃了,,0
5,285,徐律好好看啊好有气质,哈哈,0
2,285,法学真的慎入,,1
1,285,深深wan,,0
0,285,徐律好美！,,1
3,285,零零！,,0
4,285,徐律太好看了啊啊啊,,0
4,285,我太喜欢徐律了,,0
0,285,排面排面！,糖糖,0
4,285,超喜欢！！徐律师完全就是律政佳人啊！！！！,,2
0,285,一人血书求“好运来”做飞行嘉宾,7one。,0
0,285,哈哈哈哈哈哈都是喜欢的嘉宾啊,将离.,0
4,285,然后去挖人哈哈哈哈,,0
3,285,徐律太A了,,0
3,285,徐律太A了,,1
6,285,太帅了徐律,,2
0,285,VIP :啊啊啊啊徐律！！！！,,1
3,285,徐律好好看啊啊 啊啊啊啊啊,,1
4,285,徐律好久不见,,0
4,285,为徐律而来,,1
0,285,♐️,╰☆╮微笑 掩饰我的悲傷,0
0,285,徐律真的可,青黛,0
1,285,我的人生榜样00！,四十四次落日,3
6,285,来一期HR吧，看似简单却很难拔高的职业,,0
0,285,欢迎徐律徐律徐律,幽兰,0
3,285,徐律太好看了啊啊啊,,4
0,285,太帅了徐律,糖糖,0
0,285,VIP :我太喜欢徐律了,影子＆影子🔥,0
3,285,徐律来了，好运来应该也不远了,,0
7,285,徐律气场全开，无人能敌,,0
3,285,徐律爱了爱了,鱼粮,0
3,285,深深麻麻爱你噢,,0
0,285,超喜欢徐律师,A_may,0
0,285,徐律好久不见,。。。。。。,0
0,285,徐律我们爱你,Yeah,0
5,285,啊啊啊啊徐律！！！！,,0
0,285,徐律好漂亮,,0
0,285,还有徐律哎,。,0
1,285,超喜欢徐律师,,0
0,285,好喜欢菱菱,,0
0,285,徐律师，又见面啦[瑞思拜],与森-,0
0,285,徐律好好看啊,木子李,0
3,285,徐律太A了,,0
4,285,撒老师不愧是你[厉害],啊啊啊,6
3,285,罗翔呢,,0
2,285,太喜欢00了,灿崽与仲夏,1
1,285,二刷,,0
5,285,徐律来了，好运来应该也不远了,哈哈,0
5,285,徐律师 才是真的想看的！别的都可以略过！,柳枫.,1
1,285,撒老师很炅？何老师很撒,,1
0,285,徐律好美,影子＆影子🔥,0
3,285,啊，是徐律啊！爱了爱了,,1
4,285,徐律好美,,0
0,285,超喜欢徐律师,,0
0,285,徐律是不是来挖人的哈哈哈哈,亲子数学 胡老师,4
0,285,劝人学法天刀地剐,,0
4,285,徐律的侧脸有点像rose哦😊,,2
6,285,好喜欢菱菱,,3
4,285,徐律！！！！妈妈！！！,,3
1,285,太爱徐律了啊啊啊啊啊啊,白石纱奈子,0
0,285,劝人学法，千刀万剐,榕倪,0
4,285,太喜欢徐律了！！！,,4
1,285,徐律好漂亮啊！,,0
2,285,一开口就要开始了哈哈哈哈哈哈撒老师,L S H,4
0,285,撒老师yyds,,1
0,285,徐律爱啦爱啦,,0
0,285,徐律就是许多女生梦想成为的样子, ,0
3,285,🍋徐律爱了爱了,,0
5,285,没人的话我就抱走深深崽了哟,,0
1,285,知道了？,荒芜,0
3,285,能把罗老师请来嘛，[超越][超越][超越][锦鲤][锦鲤],QiaoQ,1
0,285,为徐律而来,一半天堂,0
1,285,丞哥！！！,Concrete Bilieve,0
6,285,就我等级高吗,,0
0,285,太帅了徐律,吖,1
1,285,徐律啊,,0
2,285,好喜欢徐律师,Liwh.,1
3,285,徐律爱了爱了,,0
4,285,有趣的主持人很多，芳心纵火犯只有你一个,综艺企鹅妹,7207
6,285,我的人生榜样00！,,2
0,285,排面排面！,listome,0
1,285,法学生表示要期末了,,0
4,285,表白徐律[喜欢],我想带你去城南看花开,0
0,285,真的是超爱徐律啊,BF,0
5,285,看深深没空发[喜欢][喜欢],,0
0,285,丞丞,cmy,0
3,285,法学真的慎入,,0
3,285,撒很飒[撒明灯offer],,5
0,285,21河北高考生泪目,一个想上人大的小盆友,0
6,285,超飒,,0
5,285,深深崽,,0
3,285,撒老师很炅？何老师很撒,,149
1,285,撒优秀,,7
0,285,不亏是北大双保送生,,31
0,285,何老师很傻，撒撒很囧,温锐,2
4,285,呵，天真，,,1
1,285,你们快看他，笑得满脸褶子[白眼],等待,177
1,285,徐律啊啊啊,Concrete Bilieve,0
1,285,徐律戴的手表是什么牌子的？,素奈,0
3,285,有才的撒老师,,5
1,285,ohhhhhhhhhhhhhhhhhhh,,0
0,285,双保生名不虚,,10
4,285,我也想看好运来,,0
0,285,123,崔天义,0
0,285,VIP :撒老师yyds,？,1
0,285,撒老师yyds,糖糖,0
6,285,撒老师这张嘴，跪了,,1
3,285,笑死了厉害了,一天两天、,3
1,285,撒撒很不傻😃,,1
1,285,撒老师绝了啊,,6
0,285,撒撒好棒,,4
3,285,下季能不能做一个会计职场的 让本会计学习一下,,9
0,285,真的撒贝宁太会了,葡萄汁儿,0
0,285,撒老师这张嘴，跪了,AKing,1
0,285,撒老师很炅？何老师很撒,听说,1
0,285,撒老师这张嘴，跪了,努力去见你,1
0,285,超爱徐律,▇▇▇▇▇▇▇▇▇▇▇▇,0
0,285,不愧是你,公主米娅丹妮谢莉红,1
4,285,有才的撒老师,,2
3,285,为撒老师打call！！！！,,12
2,285,哇哇，不愧是北大才子撒贝宁啊。芳心纵火犯,,8
0,285,撒老师不愧是央视名嘴，大脑转的就是快,想微信名中~,4
0,285,撒老师很炅？何老师很撒,咕咕咕咕咕嗝…,5
0,285,🍋徐律爱了爱了,糖糖,0
0,285,撒老师这张嘴，跪了,哈哈哈哈哈,1
0,285,太喜欢徐律了！！！,心,0
0,285,哇偶,SakURA ruo Xue,0
0,285,撒优秀,白心，,1
0,285,撒老师这张嘴，跪了,。,0
3,285,撒老师这张嘴，跪了,,0
0,285,撒老师很炅？何老师很撒,刚好钟意,0
3,285,撒老师可以啊,,0
0,285,桃花潭水深千尺，不及贝宁送我情,尕日鬼,0
0,285,有才的撒老师,娜娜,0
0,285,撒老师不愧是央视名嘴，大脑转的就是快,再见，不再见,0
0,285,撒老师这张嘴，跪了,自此,0
0,285,撒老师很炅？何老师很撒,将离.,1
0,285,撒老师这张嘴，跪了,"拜托拜托 ,",4
1,285,撒老师这张嘴，跪了,野蛮生长,4
0,285,怎么没请罗翔来阿,A good boy💦,1
1,285,撒老师厉害,,0
0,285,撒老师很炅？何老师很撒,🍐,0
0,285,不愧是你,FEARLESS,0
5,285,不愧是我撒老师,,0
4,285,有才的撒老师,,3
0,285,撒老师这张嘴，跪了,晓人间.,0
0,285,撒贝宁好牛逼,,0
0,285,撒老师不愧是央视名嘴，大脑转的就是快,腾讯网友,0
0,285,徐律师来了！！！！,师兄,0
4,285,有才的撒老师,,0
0,285,撒老师很炅？何老师很撒,,0
0,285,撒老师这张嘴，跪了,1个美女.,1
0,285,不亏是北大双保送生,H·LB,1
4,285,撒撒厉害了，评论的很到位了,,0
0,285,撒老师yyds,屹琰,0
3,285,桃花潭水深千尺，不及贝宁送我情,张月,0
0,285,撒老师这张嘴，跪了,慕易,0
0,285,不愧是北大才子啊, ,0
0,285,撒老师很炅？何老师很撒,7one。,0
6,255,范丞丞范丞丞,,0
4,255,这期有徐律,Peter황,3
2,255,啊啊啊来看徐律了,TIFFANY💕,2
1,255,爱徐律,Serendipity.,0
0,255,深深一害羞就摸耳朵👂,,0
0,255,深深我来啦,,0
0,255,徐老师,奥利奥味的奥利给(⑉• •,0
0,255,深深深深深深深,碧水哈哈,0
1,255,爱深深,,0
1,255,徐律，徐律,,2
4,255,深深宝贝！！！,,1
5,255,周深好认真去,,0
1,255,深深深深深深深,鹿云,2
0,255,深深宝贝,,0
0,255,深深,追星星的人,0
4,255,周深确实应该深造一下,,5
5,255,喜欢深深,,2
1,255,深深宝,&,0
0,255,喜欢徐,,0
3,255,周深你好啊,,1
4,255,爱徐律,,2
0,255,爱徐律,🍒,0
0,255,周深好可爱,🐷,0
5,255,深深好爱你,,1
0,255,我是冲着徐律来的 徐律女神,空白,0
6,255,深深来了,,0
1,255,何老师的口红哈哈哈哈,肖肖是我的,1
0,255,深深我来啦,长街听风,0
1,255,徐律好美啊！！,,7
0,255,深深宝贝,安心。,0
0,255,何运晨看到我了吗,,0
2,255,何运晨看到我了吗,,2
0,255,爱徐律,葬天.,0
6,255,。。。。。,,0
1,255,徐律！！！！,5t5,1
3,255,深深我来啦,,1
0,255,范丞丞范丞丞,带土.,0
1,255,周深你好啊,姜小慧,6
1,255,打工人 : 徐 镜头多点啊 速度,顾然,1
4,255,撒撒,,0
1,255,来观察下学长学姐们,初野,0
1,255,给劳资看徐律  ！！！,S.,1
2,255,深深越来越时尚了,卿,1
2,255,你觉得周深综艺多，他的歌曲和舞台更多,,1
1,255,不是吧！徐律来了,,0
0,255,深深深深深深深,ᯤ⁶ᴳ⁺,0
